,price,rating_value,review_count,cover_type,paper_type,rating_ratio,book_name,will_read_count,now_reading_count,already_read_count,favourite_count,purchase_info,page_num
2453,110.5,5.0,3.0,Karton Kapak,Kitap Kağıdı,94.0,İletişimin Altın Kuralları,20.0,0.0,7.0,276.0,415.0,208
2454,75.0,4.0,3.0,Karton Kapak,Kitap Kağıdı,88.6,İlke Merkezli Liderlik,4.0,1.0,6.0,233.0,341.0,328
2455,81.51,4.0,2.0,Karton Kapak,Kitap Kağıdı,88.9,Kendinize ve Başkalarına Yaşam Koçluğu,8.0,2.0,7.0,91.0,279.0,304
2456,97.5,4.0,,Karton Kapak,Kitap Kağıdı,70.0,Boşluğun İçine Yolculuk,10.0,0.0,5.0,218.0,243.0,144
2457,58.5,4.0,55.0,Karton Kapak,Kitap Kağıdı,86.2,İnsan İsterse / Azmin Zaferi Öyküleri 3. Kitap,25.0,2.0,88.0,1352.0,2541.0,160
2458,62.4,5.0,10.0,Karton Kapak,Kitap Kağıdı,93.3,"Hayat Ne Zaman Başlar , Ne Zaman Biter ?",10.0,1.0,7.0,124.0,247.0,
2459,15.6,4.0,2.0,Ciltli,Kitap Kağıdı,85.0,İnsanlarla Nasıl Anında Bağ Kurarsınız? (Cep Boy),9.0,1.0,4.0,92.0,149.0,300
2460,50.05,5.0,3.0,Karton Kapak,Kitap Kağıdı,96.0,Gençler İçin  Hafıza Teknikleri,4.0,0.0,4.0,50.0,232.0,144
2461,104.63,,,Karton Kapak,Kitap Kağıdı,0.0,Anne Baba Lütfen Bana Kızma,2.0,0.0,0.0,43.0,24.0,456
2462,58.5,4.0,20.0,Karton Kapak,Kitap Kağıdı,87.1,İnsan İsterse / Azmin Zaferi Öyküleri 5. Kitap,15.0,0.0,41.0,391.0,697.0,242
2463,84.43,,,Karton Kapak,Kitap Kağıdı,0.0,Evren Sensin  Kozmik Benliğin Keşfi,4.0,0.0,0.0,81.0,35.0,280
2464,178.13,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Aklın Kutsal Kitabı,4.0,0.0,3.0,60.0,109.0,568
2465,180.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Aşık Olmak,7.0,2.0,1.0,187.0,96.0,240
2466,117.0,5.0,3.0,Karton Kapak,Kitap Kağıdı,90.0,Öğrenmeyi Öğrenme,14.0,5.0,6.0,108.0,224.0,384
2467,113.44,4.0,33.0,Karton Kapak,Kitap Kağıdı,85.5,Başarı Yolunda Gemileri Yakmak,29.0,3.0,43.0,317.0,905.0,368
2468,141.93,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Son Yok  Sana Söyleyeceğim Çok Şey Var,1.0,2.0,1.0,39.0,96.0,464
2469,120.48,4.0,1.0,Karton Kapak,Kitap Kağıdı,88.0,Kendini Sevdiğinde Ağırlıklarından Kurtulacaksın,5.0,0.0,6.0,48.0,171.0,152
2470,85.94,5.0,4.0,Karton Kapak,Kitap Kağıdı,100.0,Burcunuza Göre Olumlama Terapisi,7.0,1.0,9.0,99.0,304.0,160
2471,195.0,5.0,4.0,Karton Kapak,Kitap Kağıdı,90.0,Ben Kararımı Doğmadan Önce Verdim!,9.0,0.0,5.0,97.0,229.0,344
2472,85.8,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Sıfırın Altından Zirveye,2.0,0.0,1.0,43.0,273.0,160
2473,75.63,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kendini Rahat Bırak,6.0,1.0,7.0,49.0,178.0,240
2474,95.2,4.0,24.0,Karton Kapak,Kitap Kağıdı,85.9,Zor İnsanlarla Zorlanmadan Baş Etmek  Ertelemeci-Terörist-Benim İşim Değil,16.0,1.0,46.0,194.0,565.0,216
2475,136.5,2.0,1.0,Karton Kapak,Kitap Kağıdı,40.0,İçsel Yolculuk,6.0,1.0,4.0,159.0,164.0,248
2476,136.5,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,Büyük Düşünürlerle Buluşmalar,6.0,0.0,4.0,182.0,228.0,280
2477,55.77,1.0,,Karton Kapak,Kitap Kağıdı,20.0,Kontrol Edilebilir Öfke (6-12 Yaş Arasındaki Çocukların Öfkelerini Anlama ve Kontrol Etme Teknikleri),5.0,0.0,2.0,46.0,89.0,96
2478,43.36,5.0,2.0,Karton Kapak,Kitap Kağıdı,90.0,Genç Kalınız,13.0,2.0,5.0,72.0,103.0,120
2479,233.35,4.0,3.0,Karton Kapak,Kitap Kağıdı,89.1,50 Kişisel Gelişim Klasiği,23.0,4.0,6.0,358.0,381.0,320
2480,194.35,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Gençler İçin Üçüncü Şempanze: İnsan Türünün Evrimi Ve Geleceği,6.0,2.0,0.0,153.0,107.0,384
2481,112.84,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Konuşamadığımız Ne Varsa,14.0,2.0,6.0,121.0,115.0,232
2482,98.85,4.0,9.0,Karton Kapak,1. Hm. Kağıt,77.4,Kuantum Sıçraması,15.0,2.0,18.0,199.0,623.0,220
2483,136.5,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Gizemi Yaşamak  Zen Üzerine Hikayeler,4.0,0.0,2.0,106.0,98.0,296
2484,52.92,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Farkıma Takılanlar,2.0,1.0,0.0,22.0,79.0,184
2485,112.5,,,Karton Kapak,Kitap Kağıdı,0.0,Mindfulness ve Kabul Temelli Psikoterapi,5.0,0.0,3.0,82.0,59.0,
2486,45.6,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Uyumsuzluk Sanatı  Kendi Kurallarını Koy - İstediğin Hayatı Yaşa ve Dünyayı Değiştir,6.0,2.0,6.0,150.0,125.0,216
2487,148.2,4.0,2.0,Karton Kapak,Kitap Kağıdı,83.1,Paralel Evrenler - Başka Dünyaları Ararken,10.0,2.0,5.0,225.0,258.0,352
2488,161.85,4.0,9.0,Karton Kapak,Kitap Kağıdı,88.6,Mucizeleri Beklemek,13.0,1.0,16.0,335.0,675.0,192
2489,194.35,4.0,6.0,Karton Kapak,Kitap Kağıdı,89.3,Hipnotik Mide Bandı (Cd ve Dvd Ekli),7.0,2.0,10.0,94.0,382.0,152
2490,85.22,5.0,3.0,Karton Kapak,Kitap Kağıdı,100.0,İkna  Oyun Şimdi Başlıyor!,6.0,1.0,4.0,44.0,84.0,296
2491,78.0,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Birey ve Toplum,13.0,0.0,6.0,116.0,218.0,128
2492,86.45,3.0,2.0,Karton Kapak,Kitap Kağıdı,68.0,"Yeni Dünyada Daha Akıllı, Daha Hızlı, Daha Başarılı Olmanın Sırları",13.0,2.0,1.0,205.0,176.0,384
2493,156.0,4.0,3.0,Karton Kapak,Kitap Kağıdı,86.0,Seçme Sanatı,9.0,0.0,8.0,120.0,180.0,376
2494,48.75,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Evlenme Adabı,0.0,2.0,2.0,107.0,104.0,220
2495,85.02,4.0,3.0,Karton Kapak,Kitap Kağıdı,73.3,Yüzünden Anlaşılıyor  İş Dünyası için Mikro İfadeler,9.0,0.0,3.0,122.0,98.0,144
2496,70.56,4.0,22.0,Karton Kapak,Kitap Kağıdı,78.3,El Yazınız Sizi Anlatıyor,20.0,3.0,24.0,790.0,626.0,120
2497,66.3,4.0,12.0,Karton Kapak,1. Hm. Kağıt,71.1,Beden Dili / Olumlu İmaj Oluşturma,10.0,3.0,6.0,287.0,360.0,152
2498,124.8,5.0,3.0,Karton Kapak,Kitap Kağıdı,100.0,Beden Ötesi Bilinç,14.0,1.0,4.0,123.0,129.0,286
2499,42.9,5.0,,Karton Kapak,Kitap Kağıdı,100.0,İklim Oluşturan Öğretmen,3.0,0.0,1.0,21.0,26.0,
2500,167.44,4.0,2.0,Karton Kapak,Kitap Kağıdı,75.6,Etkinliklerle Hızlı Okuma ve Anlama,3.0,2.0,9.0,77.0,174.0,352
2501,87.23,4.0,4.0,Karton Kapak,Kitap Kağıdı,88.0,Başarı İçin Stratejiler,14.0,0.0,4.0,112.0,190.0,224
2502,53.63,5.0,4.0,Karton Kapak,Kitap Kağıdı,95.0,Başarıya Götüren Yol,3.0,0.0,8.0,38.0,125.0,223
2503,81.25,5.0,3.0,Karton Kapak,Kitap Kağıdı,90.0,Başarı 101  Başarıya Ulaşmak İçin Bire-Bir Yöntemi,6.0,0.0,7.0,120.0,166.0,120
2504,52.25,5.0,5.0,Karton Kapak,Kitap Kağıdı,92.5,İyi Oldum,2.0,0.0,6.0,49.0,170.0,160
2505,233.35,4.0,20.0,Karton Kapak,Kitap Kağıdı,79.7,Kafanı Değiştir (Ciltli),79.0,2.0,23.0,1067.0,711.0,144
2506,161.85,5.0,1.0,Karton Kapak,Kitap Kağıdı,92.5,Hatırlama Süreci,12.0,0.0,6.0,246.0,303.0,184
2507,48.0,4.0,6.0,Karton Kapak,Kitap Kağıdı,88.6,Bir Fırsattır Her Sorun,4.0,1.0,3.0,28.0,114.0,144
2508,80.0,4.0,7.0,Karton Kapak,Kitap Kağıdı,82.5,Beden Dili Rehberi,7.0,2.0,8.0,183.0,158.0,240
2509,141.7,5.0,,Karton Kapak,Kitap Kağıdı,100.0,"Neden Aptal, Hasta ve Meteliksizsiniz ? Nasıl Akıllı Sağlıklı ve Zengin Olabilirsiniz ?",3.0,0.0,0.0,27.0,41.0,196
2510,102.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,"Sezgi Nasıl Çalışır, Ölçülür, Eğitilir?",1.0,0.0,1.0,12.0,17.0,292
2511,82.4,4.0,5.0,Karton Kapak,Kitap Kağıdı,77.8,Baba Olmak,11.0,0.0,10.0,95.0,365.0,264
2512,58.74,4.0,15.0,Karton Kapak,Kitap Kağıdı,84.0,Sabret Şükret Seyret,27.0,2.0,23.0,460.0,2629.0,192
2513,140.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Titreşimsel Ses Terapisi ile Şifa,2.0,1.0,0.0,74.0,76.0,288
2514,184.08,5.0,4.0,Karton Kapak,Kitap Kağıdı,94.0,Devrim  Yaşama Yepyeni Bir Gözle Bakmak,7.0,2.0,10.0,176.0,194.0,328
2515,161.85,4.0,189.0,Karton Kapak,Kitap Kağıdı,71.8,Ölmeden Önce Keşfetmeniz Gereken 5 Sır,29.0,1.0,62.0,1739.0,3855.0,184
2516,194.35,4.0,16.0,Karton Kapak,Kitap Kağıdı,85.9,Yırt At,13.0,3.0,16.0,249.0,281.0,384
2517,60.59,5.0,,Karton Kapak,Kitap Kağıdı,90.0,Koçluk Kitabın,2.0,1.0,1.0,31.0,124.0,168
2518,156.0,,,Karton Kapak,Kitap Kağıdı,0.0,Karanlığa Âşık Olmak  Karanlık Korkusu ve Karanlıkta Huzur Bulmak Üzerine Dersler,5.0,0.0,1.0,79.0,70.0,312
2519,136.5,4.0,5.0,Karton Kapak,Kitap Kağıdı,87.7,Hafızanın Kutsal Kitabı  Beyninizi Genç ve Zinde Tutmanın Yolları,14.0,1.0,7.0,214.0,220.0,232
2520,64.35,3.0,3.0,Karton Kapak,Kitap Kağıdı,68.9,S*ktir Et Hayatı Akışına Bırak,8.0,1.0,12.0,168.0,272.0,224
2521,93.6,5.0,4.0,Karton Kapak,Kitap Kağıdı,90.0,30 Günde Adım Adım Verimlilik,8.0,2.0,8.0,71.0,190.0,176
2522,185.9,5.0,6.0,Karton Kapak,Kitap Kağıdı,97.3,Motivasyon Muharebe Değeri,8.0,1.0,8.0,117.0,183.0,344
2523,60.59,4.0,64.0,Karton Kapak,Kitap Kağıdı,89.7,Basit ve Mutlu Yaşam  Bir Annenin Dönüşüm Hikayesi,44.0,5.0,108.0,415.0,1726.0,192
2524,114.4,4.0,3.0,Karton Kapak,Kitap Kağıdı,80.0,Beslenme Yogası,2.0,0.0,6.0,49.0,83.0,87
2525,116.87,5.0,1.0,Karton Kapak,Kitap Kağıdı,92.0,Haz,5.0,0.0,4.0,58.0,183.0,400
2526,87.75,4.0,20.0,Karton Kapak,Kitap Kağıdı,82.4,Sufi Terapi,29.0,0.0,33.0,355.0,585.0,288
2527,60.8,5.0,2.0,Karton Kapak,Kitap Kağıdı,91.1,Beyin Egzersizleri  Geliştir ya da Yitir,11.0,0.0,4.0,148.0,202.0,192
2528,85.94,4.0,4.0,Karton Kapak,Kitap Kağıdı,80.0,Altın Sözler ile Başarılı Konuşma Teknikleri,7.0,1.0,8.0,135.0,228.0,264
2529,86.45,4.0,7.0,Karton Kapak,Kitap Kağıdı,88.3,Doğru Karar,7.0,1.0,6.0,177.0,211.0,304
2530,50.7,,,Karton Kapak,Kitap Kağıdı,0.0,Ben De Artık Fark Edilmek İstiyorum,3.0,0.0,1.0,35.0,12.0,166
2531,97.5,3.0,,Karton Kapak,Kitap Kağıdı,60.0,Düşünce Yapınızı Değiştirin,5.0,2.0,2.0,50.0,68.0,192
2532,96.0,,,Karton Kapak,3. Hm. Kağıt,0.0,"Dikkati Çek, Öne Çık",3.0,0.0,0.0,55.0,38.0,128
2533,44.0,1.0,,Karton Kapak,Kitap Kağıdı,20.0,Sadece Neşe  Mutluluğun Sırrı,3.0,1.0,1.0,36.0,30.0,288
2534,73.35,4.0,2.0,Karton Kapak,3. Hm. Kağıt,76.0,Bereket,7.0,1.0,3.0,48.0,132.0,224
2535,87.85,,,Karton Kapak,Kitap Kağıdı,0.0,"Kaynak: Beynin Bilimi, Evrenin Sırları",0.0,0.0,0.0,4.0,6.0,240
2536,136.5,,,Karton Kapak,Kitap Kağıdı,0.0,Renk Şifresi,0.0,0.0,0.0,18.0,24.0,248
2537,32.89,5.0,1.0,Karton Kapak,Kitap Kağıdı,96.7,Nasıl Daha İyi Öğreniriz?,3.0,0.0,8.0,79.0,198.0,96
2538,35.75,4.0,3.0,Karton Kapak,Kitap Kağıdı,85.0,İçim Dışım Bir,2.0,0.0,4.0,33.0,154.0,120
2539,65.31,4.0,3.0,Karton Kapak,Kitap Kağıdı,80.0,Söylesene Bana Neyim Var?,11.0,1.0,7.0,101.0,306.0,144
2540,39.88,4.0,11.0,Karton Kapak,Kitap Kağıdı,73.8,Aşkozof,9.0,3.0,13.0,49.0,219.0,200
2541,29.9,4.0,3.0,Ciltli,Kitap Kağıdı,80.0,İz Bırak,6.0,1.0,2.0,55.0,242.0,160
2542,201.6,5.0,3.0,Karton Kapak,Kitap Kağıdı,94.3,Yardım Sanatını Öğrenme  Temel Yardım Becerileri ve Teknikleri,8.0,0.0,6.0,77.0,317.0,384
2543,117.6,5.0,6.0,Karton Kapak,Kitap Kağıdı,91.7,Sözlü Çeviri  Çalışmaları ve Uygulamaları,14.0,0.0,9.0,75.0,523.0,232
2544,76.23,1.0,1.0,Karton Kapak,Kitap Kağıdı,20.0,"Mutluluk Dağıtmak  Kar, Tutku ve Amaca Giden Yol",9.0,2.0,2.0,81.0,128.0,368
2545,103.26,5.0,3.0,Karton Kapak,Kitap Kağıdı,93.3,Düşünsel Okuma,3.0,1.0,6.0,89.0,321.0,216
2546,58.5,4.0,30.0,Karton Kapak,Kitap Kağıdı,87.5,Başarı Bilgesi,43.0,7.0,67.0,403.0,854.0,224
2547,49.5,5.0,2.0,Karton Kapak,Kitap Kağıdı,94.3,Hızlı Öğrenme Bilimi,5.0,0.0,5.0,73.0,98.0,192
2548,90.0,4.0,7.0,Karton Kapak,Kitap Kağıdı,87.1,Beden Dili Hakkında Her Şey,22.0,5.0,13.0,350.0,345.0,384
2549,85.8,4.0,,Karton Kapak,Kuşe Kağıt,80.0,İleri Yaşam Taktikleri,2.0,0.0,1.0,33.0,46.0,144
2550,165.6,4.0,38.0,Karton Kapak,Kitap Kağıdı,87.9,Aşk Özgürlük Tekbaşınalık  İlişkilerde Çözüm,34.0,3.0,72.0,657.0,875.0,272
2551,183.3,5.0,2.0,Karton Kapak,Kitap Kağıdı,90.0,Rüya Görme Sanatı,11.0,1.0,5.0,246.0,184.0,320
2552,50.16,4.0,16.0,Karton Kapak,Kitap Kağıdı,87.8,İnovasyon  Girişimcilik Üzerine Yaratıcı Çalışmalar,14.0,3.0,17.0,395.0,841.0,184
2553,111.54,5.0,8.0,Karton Kapak,Kitap Kağıdı,90.0,Obsesif Kompulsif Bozukluk,18.0,0.0,9.0,273.0,480.0,408
2554,16.25,5.0,38.0,Karton Kapak,Kitap Kağıdı,92.0,Bu Egoları Şişirsek de mi Saklasak?,20.0,3.0,91.0,613.0,1630.0,312
2555,78.0,5.0,7.0,Karton Kapak,Kitap Kağıdı,95.0,Çekilin Ben Doktor Değilim!,10.0,1.0,9.0,62.0,290.0,308
2556,98.02,4.0,8.0,Karton Kapak,Kitap Kağıdı,83.3,"Büyüleme  Kalbi, Zihni ve Davranışları Değiştirme Sanatı",42.0,3.0,18.0,491.0,701.0,218
2557,12.0,5.0,5.0,Karton Kapak,Kitap Kağıdı,97.1,Başlangıç,2.0,2.0,11.0,58.0,191.0,144
2558,97.5,5.0,5.0,Karton Kapak,Kitap Kağıdı,91.7,Sessizlik,10.0,1.0,11.0,298.0,319.0,184
2559,174.85,3.0,,Karton Kapak,Kitap Kağıdı,60.0,Mutfakta Bir Dilim Farkındalık,3.0,1.0,1.0,119.0,74.0,288
2560,163.02,4.0,5.0,Karton Kapak,Kitap Kağıdı,84.0,Depresyon,21.0,2.0,8.0,351.0,294.0,624
2561,174.85,4.0,20.0,Karton Kapak,Kitap Kağıdı,86.7,Aklını Kullanma Sanatı,36.0,4.0,26.0,757.0,852.0,232
2562,36.27,5.0,11.0,Karton Kapak,Kitap Kağıdı,90.4,İyi Gelen Yazılar,16.0,2.0,31.0,330.0,756.0,228
2563,70.54,,,Karton Kapak,Kitap Kağıdı,0.0,Kendi Ayak İzini Oluşturan Kadınlar,0.0,0.0,2.0,18.0,34.0,160
2564,67.93,3.0,,Karton Kapak,Kitap Kağıdı,60.0,Koçluk ile Değişen Hayatlar,1.0,1.0,0.0,18.0,31.0,176
2565,82.5,3.0,3.0,Karton Kapak,Kitap Kağıdı,57.5,Var Olmak Senin Elinde,18.0,1.0,9.0,193.0,210.0,296
2566,50.7,4.0,2.0,Karton Kapak,Kitap Kağıdı,71.1,Hedef Başarı  Sınav Stresiyle Başa Çıkma,10.0,0.0,10.0,168.0,338.0,115
2567,82.94,5.0,3.0,Karton Kapak,Kitap Kağıdı,94.3,Zenginliğin Kuralları,7.0,0.0,3.0,90.0,101.0,288
2568,35.1,5.0,3.0,Karton Kapak,Kitap Kağıdı,100.0,Şiddete Hayır / Gandhi,6.0,0.0,9.0,112.0,80.0,80
2569,161.85,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,Sonuç Alma Sanati: Başarılı Olmanın Önündeki Engelleri Ortadan Kaldırmak İçin 9 Etkili Yöntem,3.0,0.0,3.0,91.0,102.0,168
2570,131.4,5.0,3.0,Karton Kapak,Kitap Kağıdı,92.0,İyilik Tohumu,1.0,0.0,5.0,87.0,184.0,32
2571,54.93,4.0,4.0,Karton Kapak,Kitap Kağıdı,88.3,Sosyal  Beynimiz Neden Bağlantı Kurmaya Yönelik Yapılanmış?,11.0,1.0,11.0,171.0,159.0,368
2572,117.0,4.0,4.0,Karton Kapak,Kitap Kağıdı,87.5,Konuşma Sanatı,10.0,1.0,9.0,341.0,310.0,232
2573,51.48,5.0,2.0,Karton Kapak,Kitap Kağıdı,90.0,Gizli Psikolojik İstismar,13.0,0.0,5.0,155.0,168.0,176
2574,78.0,,,Karton Kapak,Kitap Kağıdı,0.0,Travmadan Hayatta Kalanların Parçalanmış Benliklerini İyileştirmek,3.0,0.0,0.0,65.0,96.0,292
2575,174.85,,,Karton Kapak,Kitap Kağıdı,0.0,"Zirve Performansı Yeni Başarı Bilimiyle Oyununuzu İyileştirin, Tükenmişliği Önleyin Ve Gelişin ",2.0,0.0,0.0,39.0,39.0,280
2576,62.21,4.0,5.0,Karton Kapak,Kitap Kağıdı,82.9,Minik Adımlar Büyük Kazanımlar,7.0,0.0,10.0,215.0,252.0,216
2577,160.16,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Eleştirel ve Analitik Düşünme,2.0,0.0,1.0,50.0,45.0,328
2578,36.96,4.0,5.0,Karton Kapak,Kitap Kağıdı,83.3,Uzun Lafın Kısası Konuşmada Şibumi,12.0,0.0,5.0,133.0,249.0,164
2579,23.66,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Kendine Geç Kalma,5.0,1.0,2.0,52.0,56.0,113
2580,184.86,4.0,20.0,Karton Kapak,Kitap Kağıdı,87.5,Martıları Seven Adam,26.0,3.0,42.0,398.0,596.0,344
2581,22.62,3.0,2.0,Karton Kapak,Kitap Kağıdı,60.0,Kader Gayrete Aşıktır,2.0,0.0,8.0,74.0,121.0,136
2582,92.69,5.0,3.0,Karton Kapak,Kitap Kağıdı,100.0,Mavi Orman,12.0,0.0,9.0,95.0,243.0,304
2583,171.6,,,Karton Kapak,Kitap Kağıdı,0.0,Bir Meditasyon Kursu  Bilinciniz İçin 21 Günlük Egzersiz,3.0,0.0,3.0,142.0,94.0,224
2584,68.0,5.0,9.0,Karton Kapak,Kitap Kağıdı,92.9,Önder (s.a.v.) ve Tolerans,30.0,3.0,14.0,113.0,329.0,168
2585,78.0,4.0,4.0,Karton Kapak,Kitap Kağıdı,80.0,Başarma Alışkanlığı,8.0,5.0,7.0,176.0,236.0,282
2586,164.78,4.0,17.0,Karton Kapak,Kitap Kağıdı,82.4,Aklında Kalsın  Başarılı Öğrenme Bilimi,36.0,4.0,31.0,538.0,772.0,320
2587,45.5,4.0,11.0,Karton Kapak,Kitap Kağıdı,88.1,Kariyerine Ruh Kat ,18.0,1.0,24.0,122.0,376.0,184
2588,33.68,5.0,9.0,Karton Kapak,Kitap Kağıdı,97.3,Zıtlıklar Karşısında Doğru Söz Söyleme Sanatı,11.0,0.0,23.0,98.0,414.0,224
2589,37.62,5.0,4.0,Karton Kapak,Kitap Kağıdı,93.3,Aşk Yaşamında Ufak Şeyleri Dert Etmeyin,10.0,1.0,8.0,143.0,267.0,316
2590,39.33,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Kendi Yıldızını Yakala  Sıra Dışı Motivasyon Öyküleri,5.0,0.0,3.0,62.0,250.0,104
2591,61.2,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Durup Düşününce,2.0,0.0,2.0,20.0,25.0,144
2592,136.5,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Mistisizm ve Modern Fizik,12.0,0.0,2.0,126.0,138.0,256
2593,175.18,5.0,1.0,Karton Kapak,Kitap Kağıdı,93.3,Agile Devri,7.0,1.0,2.0,68.0,153.0,388
2594,117.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,84.6,360 Derece Lider,16.0,3.0,13.0,196.0,345.0,352
2595,113.88,3.0,1.0,Karton Kapak,Kitap Kağıdı,50.0,Hayatın Matematiği,2.0,1.0,1.0,17.0,99.0,234
2596,97.5,4.0,25.0,Karton Kapak,1. Hm. Kağıt,86.9,Hızlı Okuma,13.0,6.0,22.0,352.0,532.0,345
2597,67.93,4.0,14.0,Karton Kapak,Kitap Kağıdı,82.7,Derin Sıçrayış Hipnoz  Davranış Değiştirmenin Hipnotik İlkeleri,11.0,0.0,5.0,440.0,591.0,343
2598,35.1,5.0,2.0,Karton Kapak,Kitap Kağıdı,95.0,Kuantum Rüya  Bab-ı Nevm,2.0,1.0,2.0,30.0,50.0,192
2599,91.27,4.0,3.0,Karton Kapak,Kitap Kağıdı,86.7,Mutluluk 2.0,7.0,2.0,11.0,137.0,321.0,304
2600,215.4,4.0,148.0,Karton Kapak,Kitap Kağıdı,89.3,Sizi Mutluluk Denizinde Yüzdürecek Eğlenceli Şeyler,276.0,23.0,351.0,2028.0,4072.0,148
2601,43.75,4.0,7.0,Karton Kapak,Kitap Kağıdı,85.7,"Kendin Ol, Hayatı Keşfet",22.0,1.0,16.0,159.0,410.0,120
2602,15.6,4.0,16.0,Karton Kapak,Kitap Kağıdı,73.0,İnsanları Kendinize Nasıl Aşık Edersiniz? (Cep Boy),4.0,4.0,8.0,314.0,416.0,310
2603,93.6,5.0,2.0,Karton Kapak,Kitap Kağıdı,97.5,Edison / Çocuklar İçin Başarı Hikayeleri 1,8.0,1.0,13.0,164.0,359.0,152
2604,194.35,5.0,3.0,Karton Kapak,Kitap Kağıdı,100.0,Âşık Beyin,7.0,0.0,1.0,101.0,95.0,304
2605,42.82,,,Karton Kapak,Kitap Kağıdı,0.0,Enerji Astroloji ile Güneş’in Doğsun,0.0,0.0,0.0,26.0,29.0,192
2606,163.8,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Karakter ve Değerler Eğitimi,3.0,0.0,2.0,43.0,41.0,344
2607,13.0,4.0,7.0,Karton Kapak,Kitap Kağıdı,83.5,Senin Olayın Ne?,16.0,2.0,19.0,141.0,563.0,312
2608,117.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,95.4,Bir Şey Değişir Her Şey Değişir   Değişim ve Dönüşüm İçin Nefes Uygulamaları,8.0,0.0,11.0,170.0,390.0,240
2609,114.4,5.0,4.0,Karton Kapak,Kitap Kağıdı,94.3,Tanrısal Maji Kitabı,5.0,0.0,6.0,55.0,105.0,128
2610,13.0,5.0,6.0,Karton Kapak,Kitap Kağıdı,96.7,Herşey Yağmurla Başladı / Rumi Aşkın Terapi,3.0,1.0,4.0,50.0,169.0,200
2611,63.2,4.0,3.0,Karton Kapak,Kitap Kağıdı,86.7,Beni Büyüten Kadınlar,3.0,0.0,5.0,59.0,172.0,264
2612,76.0,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,Yavaş,1.0,0.0,5.0,94.0,83.0,290
2613,101.92,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Etkinliklerle Düşünme Öğretimi,2.0,0.0,0.0,30.0,73.0,
2614,32.89,4.0,5.0,Karton Kapak,Kitap Kağıdı,85.0,Zen ve Mutluluk Sanatı,3.0,0.0,10.0,111.0,191.0,128
2615,54.6,,,Karton Kapak,Kitap Kağıdı,0.0,Esen Kal İyi Yönet,2.0,0.0,0.0,9.0,16.0,152
2616,67.86,5.0,9.0,Karton Kapak,Kitap Kağıdı,94.4,"Huzur  Uyku Bozukluğu, Kaygı, Olumsuz Düşünce, Kaygı ve Stresle Baş Etme Yolları",10.0,2.0,12.0,161.0,235.0,216
2617,47.91,4.0,22.0,Karton Kapak,Kitap Kağıdı,86.9,Küçük Kırmızı Aşk Kitabı  Mutlu Çift Olabilmek,17.0,1.0,29.0,315.0,819.0,136
2618,114.4,4.0,3.0,Karton Kapak,Kitap Kağıdı,88.0,Düşüncenin Gücü,3.0,0.0,5.0,68.0,81.0,144
2619,85.8,4.0,21.0,Karton Kapak,Kitap Kağıdı,89.6,Hayatta Kalma Kılavuzu,46.0,5.0,38.0,424.0,795.0,272
2620,70.2,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,Hayatında Vereceğin En Önemli 6 Karar,2.0,0.0,1.0,54.0,72.0,320
2621,84.0,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Yaşamın Kuralları,5.0,0.0,3.0,93.0,85.0,268
2622,95.16,4.0,4.0,Karton Kapak,Kitap Kağıdı,80.0,Beyin  Realitenin ve Yüce Bir Hayatın Yaratıcısı,6.0,0.0,7.0,91.0,191.0,336
2623,92.4,,,Karton Kapak,Kitap Kağıdı,0.0,Şifa Allah'tandır,2.0,0.0,0.0,23.0,91.0,176
2624,126.0,,,Karton Kapak,Kitap Kağıdı,0.0,Bir Bardak Farkındalık,1.0,0.0,0.0,30.0,15.0,272
2625,70.07,5.0,1.0,Karton Kapak,Kitap Kağıdı,90.0,Geçmişin Yükünden Kurtulmak,6.0,0.0,2.0,76.0,144.0,264
